,Close,Open,High,Low,Adj Close,Volume
2020-05-04,394.28,394.9,396.86,392.21,394.28,79147591
2020-05-05,399.21,400.99,405.87,397.41,399.21,93761987
2020-05-06,406.25,405.8,407.41,401.57,406.25,90596223
2020-05-07,404.48,405.44,405.82,401.49,404.48,90713398
2020-05-08,401.64,401.96,404.06,401.29,401.64,129293789
2020-05-11,399.71,401.22,403.68,399.1,399.71,61293615
2020-05-12,405.09,404.42,406.53,404.14,405.09,136525232
2020-05-13,405.89,405.92,407.7,404.11,405.89,107556036
2020-05-14,406.52,409.01,412.1,404.16,406.52,97296615
2020-05-15,405.21,404.27,405.91,402.78,405.21,106758623
2020-05-18,403.89,404.25,405.02,402.0,403.89,62142436
2020-05-19,396.31,397.86,400.14,395.24,396.31,98946028
2020-05-20,391.33,392.94,399.01,389.21,391.33,81706995
2020-05-21,388.76,389.82,391.48,384.26,388.76,97773627
2020-05-22,393.33,392.61,394.38,392.15,393.33,102570620
2020-05-25,391.59,393.01,394.34,391.57,391.59,102598655
2020-05-26,399.94,399.5,401.24,399.2,399.94,135669228
2020-05-27,403.2,403.94,405.79,399.75,403.2,68393824
2020-05-28,408.23,406.86,411.88,401.7,408.23,126864538
2020-05-29,407.0,406.79,410.59,406.5,407.0,53967490
2020-06-01,414.15,414.24,416.82,413.52,414.15,114711471
2020-06-02,408.41,406.88,410.25,405.14,408.41,97484617
2020-06-03,411.02,409.43,414.06,407.25,411.02,79433266
2020-06-04,408.78,407.54,411.34,407.38,408.78,88744478
2020-06-05,417.06,416.91,419.35,415.48,417.06,122094884
2020-06-08,420.56,419.95,423.6,418.49,420.56,125156391
2020-06-09,416.68,416.08,420.58,414.66,416.68,78188261
2020-06-10,414.14,413.4,414.98,412.05,414.14,114816588
2020-06-11,424.67,424.48,425.15,420.15,424.67,85809831
2020-06-12,425.89,427.65,428.19,425.86,425.89,98238774
2020-06-15,426.8,426.31,427.89,424.36,426.8,141926233
2020-06-16,431.98,431.61,432.1,431.24,431.98,142852934
2020-06-17,433.69,432.04,434.05,431.83,433.69,137060420
2020-06-18,439.45,440.46,442.04,431.61,439.45,51768708
2020-06-19,436.4,433.32,440.38,429.56,436.4,108561218
2020-06-22,425.65,426.86,427.65,423.51,425.65,143686630
2020-06-23,427.44,427.97,434.12,426.67,427.44,124682024
2020-06-24,434.63,435.37,435.92,431.17,434.63,115004629
2020-06-25,433.44,433.44,433.49,431.28,433.44,77598622
2020-06-26,438.95,440.32,442.89,435.98,438.95,84312845
2020-06-29,441.65,443.03,444.33,439.19,441.65,141340323
2020-06-30,438.49,438.3,438.49,436.38,438.49,69075425
2020-07-01,436.82,435.58,437.57,435.46,436.82,71304851
2020-07-02,429.63,429.22,434.29,425.65,429.63,77484474
2020-07-03,426.77,427.48,428.84,425.68,426.77,148776354
2020-07-06,436.24,437.65,438.71,434.93,436.24,142474505
2020-07-07,436.53,435.92,437.14,435.9,436.53,137745467
2020-07-08,440.05,439.98,443.82,439.83,440.05,71056833
2020-07-09,445.64,445.1,447.92,441.94,445.64,132181770
2020-07-10,448.58,449.62,450.04,446.85,448.58,119430420
2020-07-13,449.84,446.99,451.35,446.66,449.84,147989856
2020-07-14,450.54,449.04,453.13,444.92,450.54,132422210
2020-07-15,462.63,462.32,464.87,461.96,462.63,117662047
2020-07-16,460.74,460.06,462.49,458.31,460.74,96719210
2020-07-17,467.16,467.13,472.59,460.3,467.16,61332591
2020-07-20,464.13,464.72,466.53,461.79,464.13,64128690
2020-07-21,464.83,464.3,465.47,464.08,464.83,114129779
2020-07-22,472.61,473.84,477.45,470.78,472.61,116773785
2020-07-23,470.06,469.8,470.08,463.12,470.06,144577489
2020-07-24,481.7,482.58,485.55,476.39,481.7,72566353
2020-07-27,494.42,494.86,495.78,492.35,494.42,70926060
2020-07-28,482.56,483.31,484.95,482.2,482.56,60873279
2020-07-29,483.54,483.77,486.93,482.57,483.54,69669617
2020-07-30,482.82,481.03,483.92,477.18,482.82,116544460
2020-07-31,498.42,497.62,501.65,497.51,498.42,77588652
2020-08-03,492.23,492.01,497.3,491.13,492.23,60310081
2020-08-04,497.74,496.51,498.71,495.41,497.74,73511869
2020-08-05,499.1,498.38,502.8,494.6,499.1,87438741
2020-08-06,510.95,511.83,513.2,508.54,510.95,93496535
2020-08-07,500.93,498.69,503.83,495.83,500.93,101033629
2020-08-10,505.52,504.64,506.89,501.64,505.52,79178987
2020-08-11,496.43,496.45,506.46,492.87,496.43,148519313
2020-08-12,495.68,496.44,499.58,490.3,495.68,116815282
2020-08-13,497.92,495.55,498.37,493.3,497.92,56063265
2020-08-14,494.88,494.68,495.49,492.47,494.88,51109777
2020-08-17,491.69,492.7,498.87,491.67,491.69,134526731
2020-08-18,494.46,496.36,498.36,493.56,494.46,134196169
2020-08-19,482.03,479.58,485.48,477.89,482.03,105212788
2020-08-20,494.25,493.38,501.52,487.27,494.25,99824771
2020-08-21,496.24,497.04,498.71,494.33,496.24,75273049
2020-08-24,494.72,495.4,498.73,494.53,494.72,77159667
2020-08-25,495.64,493.07,498.82,490.25,495.64,82445195
2020-08-26,499.56,499.2,500.33,498.88,499.56,82399436
2020-08-27,500.94,500.21,507.77,492.96,500.94,83142449
2020-08-28,487.78,488.13,493.33,485.46,487.78,108220317
2020-08-31,489.98,489.5,491.34,489.16,489.98,125909319
2020-09-01,488.01,489.56,490.51,483.91,488.01,52151613
2020-09-02,488.24,488.01,488.87,486.79,488.24,140823463
2020-09-03,485.19,487.27,488.46,483.97,485.19,116282253
2020-09-04,491.59,491.69,491.94,491.2,491.59,148474859
2020-09-07,496.86,497.37,498.07,496.21,496.86,107820226
2020-09-08,488.11,488.06,493.6,485.82,488.11,111794101
2020-09-09,485.8,489.03,490.94,484.93,485.8,132882849
2020-09-10,487.7,488.21,492.18,485.7,487.7,75264488
2020-09-11,487.37,487.71,489.22,485.69,487.37,124254999
2020-09-14,486.21,484.87,486.55,483.55,486.21,69334710
2020-09-15,486.43,489.02,490.54,484.12,486.43,57390185
2020-09-16,474.32,474.32,474.79,469.17,474.32,83477930
2020-09-17,476.31,477.46,480.4,474.26,476.31,102628944
2020-09-18,470.84,471.24,472.31,466.91,470.84,136555268
2020-09-21,474.74,478.06,479.83,472.37,474.74,51118904
2020-09-22,470.39,467.23,472.65,466.64,470.39,88498284
2020-09-23,466.95,469.97,471.64,462.43,466.95,81118656
2020-09-24,457.21,456.85,459.6,454.5,457.21,147012682
2020-09-25,456.0,455.87,459.07,453.83,456.0,146285939
2020-09-28,459.5,459.98,462.73,459.1,459.5,90293988
2020-09-29,460.14,458.16,460.66,452.91,460.14,102912096
2020-09-30,454.38,453.12,458.36,449.18,454.38,96855741
2020-10-01,458.69,458.17,458.71,458.0,458.69,146663767
2020-10-02,449.28,448.38,454.25,446.07,449.28,126532683
2020-10-05,442.39,440.68,444.17,439.8,442.39,99829875
2020-10-06,436.79,434.92,437.71,431.93,436.79,53543259
2020-10-07,432.96,430.26,433.92,429.27,432.96,141385717
2020-10-08,427.38,423.79,429.94,421.8,427.38,118557682
2020-10-09,434.93,433.11,439.17,432.18,434.93,136300122
2020-10-12,426.33,424.22,427.52,422.71,426.33,70215907
2020-10-13,424.82,423.16,430.1,422.12,424.82,81716260
2020-10-14,428.68,428.47,429.7,426.8,428.68,103018932
2020-10-15,426.53,423.94,428.08,423.75,426.53,60085452
2020-10-16,427.03,430.16,433.3,426.68,427.03,140008783
2020-10-19,426.18,425.61,426.88,425.41,426.18,105976278
2020-10-20,429.53,429.22,430.56,428.08,429.53,59875130
2020-10-21,431.68,430.57,434.01,426.49,431.68,107146479
2020-10-22,433.23,434.0,434.78,432.89,433.23,97977132
2020-10-23,433.72,429.79,440.56,426.49,433.72,101584803
2020-10-26,430.4,430.58,432.42,428.22,430.4,111040622
2020-10-27,434.51,433.63,435.35,431.16,434.51,82187959
2020-10-28,437.88,437.98,439.83,436.31,437.88,145067111
2020-10-29,431.76,430.6,434.12,426.58,431.76,58063057
2020-10-30,434.46,434.19,434.9,433.91,434.46,139795766
2020-11-02,433.41,435.29,438.9,430.86,433.41,67059285
2020-11-03,439.48,439.11,442.59,437.51,439.48,140307145
2020-11-04,438.31,439.36,443.08,435.66,438.31,80903874
2020-11-05,427.7,429.05,430.73,427.58,427.7,123650736
2020-11-06,439.07,438.31,440.66,437.1,439.07,93796111
2020-11-09,436.66,437.8,438.66,432.25,436.66,89489373
2020-11-10,436.43,436.24,438.18,434.03,436.43,109096122
2020-11-11,434.98,433.89,438.25,431.75,434.98,142430094
2020-11-12,439.15,439.15,441.48,438.47,439.15,145435661
2020-11-13,437.28,438.1,443.13,432.53,437.28,104419486
2020-11-16,432.49,431.71,435.67,428.02,432.49,80643226
2020-11-17,441.8,442.62,442.91,438.35,441.8,129897847
2020-11-18,435.42,437.26,439.13,433.64,435.42,135578045
2020-11-19,432.99,434.37,436.91,431.38,432.99,141090515
2020-11-20,436.17,437.12,444.25,434.19,436.17,97061399
2020-11-23,440.4,441.13,444.63,439.21,440.4,51232606
2020-11-24,438.65,438.97,439.04,434.88,438.65,111675249
2020-11-25,438.78,441.47,443.56,434.64,438.78,105789686
2020-11-26,435.36,434.96,439.43,432.1,435.36,127586947
2020-11-27,435.58,435.88,436.29,432.54,435.58,114227356
2020-11-30,434.29,433.86,435.92,431.71,434.29,133141435
2020-12-01,438.15,437.34,438.82,434.45,438.15,89702668
2020-12-02,442.58,444.29,450.15,440.43,442.58,66129302
2020-12-03,440.88,440.62,443.7,437.83,440.88,120009385
2020-12-04,446.23,446.12,448.1,443.03,446.23,119467408
2020-12-07,448.05,445.77,448.68,444.38,448.05,112951147
2020-12-08,449.89,450.73,451.3,447.8,449.89,133267191
2020-12-09,455.39,455.69,456.43,451.7,455.39,134976566
2020-12-10,456.43,453.72,458.71,450.53,456.43,148270270
2020-12-11,453.06,453.04,453.39,451.28,453.06,80157653
2020-12-14,449.87,450.77,454.47,446.34,449.87,136801572
2020-12-15,455.71,454.4,456.44,453.35,455.71,114786960
2020-12-16,446.78,445.7,449.97,444.25,446.78,53984625
2020-12-17,448.64,447.85,453.42,446.34,448.64,135911077
2020-12-18,441.04,441.52,443.51,440.12,441.04,113756933
2020-12-21,442.4,440.07,448.71,436.47,442.4,83017928
2020-12-22,446.8,446.73,448.45,446.55,446.8,89897875
2020-12-23,448.85,448.97,453.58,448.52,448.85,84626394
2020-12-24,451.69,451.79,453.85,449.6,451.69,125972038
2020-12-25,448.88,447.14,451.62,443.89,448.88,145876910
2020-12-28,455.81,456.3,457.73,453.87,455.81,86109167
2020-12-29,447.42,449.23,452.81,445.96,447.42,64611243
2020-12-30,448.24,449.06,450.79,446.19,448.24,101593405
2020-12-31,456.49,456.17,461.18,453.0,456.49,95615174
2021-01-01,456.69,455.57,459.61,453.9,456.69,116155990
2021-01-04,459.36,458.53,460.8,457.72,459.36,88347247
2021-01-05,459.95,459.46,463.99,458.94,459.95,60351374
2021-01-06,458.49,457.66,461.18,455.78,458.49,115974070
2021-01-07,470.06,470.22,473.24,466.48,470.06,79568832
2021-01-08,466.44,464.84,468.03,463.43,466.44,84660702
2021-01-11,470.87,472.62,478.05,470.58,470.87,147632682
2021-01-12,470.97,470.35,471.69,470.32,470.97,147190211
2021-01-13,469.89,468.92,470.61,465.46,469.89,60574928
2021-01-14,468.61,467.81,468.71,466.85,468.61,112383458
2021-01-15,476.03,476.01,477.3,473.06,476.03,146179938
2021-01-18,482.61,482.16,486.09,479.13,482.61,109340133
2021-01-19,475.08,473.35,476.11,470.47,475.08,140578578
2021-01-20,467.41,465.86,467.76,464.83,467.41,118779835
2021-01-21,467.83,469.5,471.92,464.27,467.83,102056760
2021-01-22,469.42,469.16,471.99,466.47,469.42,63573913
2021-01-25,464.69,462.6,466.19,462.3,464.69,52247268
2021-01-26,466.19,468.51,469.55,460.71,466.19,103382545
2021-01-27,467.09,467.89,469.29,464.53,467.09,143366800
2021-01-28,469.76,468.24,469.77,466.57,469.76,148760272
2021-01-29,464.37,464.98,468.3,463.97,464.37,144622310
2021-02-01,471.39,470.73,474.42,468.96,471.39,100175868
2021-02-02,477.56,477.15,478.27,476.99,477.56,138275986
2021-02-03,480.51,480.34,484.0,478.15,480.51,61357343
2021-02-04,476.63,475.04,477.95,468.86,476.63,69507917
2021-02-05,480.71,480.82,485.99,478.68,480.71,89718239
2021-02-08,483.53,484.05,487.37,478.22,483.53,113403662
2021-02-09,484.19,482.35,487.83,481.58,484.19,140659878
2021-02-10,483.27,482.84,484.22,481.03,483.27,59382350
2021-02-11,484.51,486.95,490.71,483.61,484.51,117271440
2021-02-12,496.69,494.46,501.25,493.38,496.69,120730410
2021-02-15,496.73,496.6,497.3,496.51,496.73,68035665
2021-02-16,512.12,511.68,516.86,510.77,512.12,137546397
2021-02-17,517.46,517.49,518.48,512.62,517.46,135018725
2021-02-18,516.79,517.18,517.72,515.19,516.79,142473593
2021-02-19,509.72,510.33,511.53,507.8,509.72,90824188
2021-02-22,510.84,513.17,513.67,509.88,510.84,83919503
2021-02-23,506.67,511.07,512.08,505.3,506.67,68112503
2021-02-24,507.72,506.89,509.89,504.36,507.72,51174852
2021-02-25,510.07,512.05,517.41,507.85,510.07,103429241
2021-02-26,498.96,500.94,501.55,492.04,498.96,147573557
2021-03-01,496.87,498.02,501.86,491.98,496.87,120849230
2021-03-02,498.16,497.85,504.5,495.35,498.16,89585756
2021-03-03,494.39,494.98,497.34,492.13,494.39,62745643
2021-03-04,485.78,485.16,492.24,483.76,485.78,62922284
2021-03-05,487.42,486.96,494.66,482.5,487.42,134234268
2021-03-08,482.43,483.44,484.53,478.59,482.43,108416689
2021-03-09,478.04,478.7,479.31,474.87,478.04,63640899
2021-03-10,467.49,466.63,472.21,465.72,467.49,126907403
2021-03-11,473.61,475.0,475.45,470.58,473.61,93088609
2021-03-12,472.22,472.51,472.83,467.37,472.22,59168598
2021-03-15,477.89,478.75,481.87,474.05,477.89,117506974
2021-03-16,496.29,497.42,502.04,493.79,496.29,105877761
2021-03-17,501.89,502.27,505.6,498.76,501.89,148616466
2021-03-18,491.67,491.39,492.26,488.42,491.67,85313012
2021-03-19,493.46,492.63,498.64,490.42,493.46,81111382
2021-03-22,495.46,494.32,495.57,493.14,495.46,68057555
2021-03-23,495.35,496.18,500.17,494.57,495.35,71260089
2021-03-24,498.69,498.17,498.89,497.14,498.69,123449887
2021-03-25,509.21,508.32,509.26,508.06,509.21,98168964
2021-03-26,513.34,513.46,514.3,511.94,513.34,70110064
2021-03-29,508.86,509.01,515.97,506.9,508.86,52284621
2021-03-30,510.97,511.02,515.36,510.03,510.97,94206934
2021-03-31,508.55,508.61,508.76,505.99,508.55,110438002
2021-04-01,515.93,514.64,518.05,508.38,515.93,85355303
2021-04-02,505.03,504.41,508.31,503.86,505.03,82039575
2021-04-05,491.29,492.93,495.27,488.61,491.29,135857790
2021-04-06,494.84,495.17,497.13,494.73,494.84,65612033
2021-04-07,496.68,496.37,500.96,493.76,496.68,120323597
2021-04-08,496.24,498.18,499.74,491.35,496.24,146629268
2021-04-09,481.51,479.6,486.51,479.36,481.51,55998347
2021-04-12,478.05,474.97,481.64,470.27,478.05,141016372
2021-04-13,471.96,471.59,478.19,465.85,471.96,118845466
2021-04-14,476.08,477.5,481.34,474.41,476.08,107081517
2021-04-15,468.71,469.42,470.38,468.2,468.71,140590437
2021-04-16,469.14,471.64,475.27,467.08,469.14,81019508
2021-04-19,467.48,466.82,470.11,465.73,467.48,60355280
2021-04-20,474.75,473.67,478.28,471.41,474.75,130378384
2021-04-21,479.06,480.32,482.23,476.16,479.06,57273115
2021-04-22,476.62,474.9,478.04,474.51,476.62,125827649
2021-04-23,475.42,474.97,481.16,474.14,475.42,122138668
2021-04-26,475.92,475.62,480.99,475.4,475.92,97672141
2021-04-27,475.03,479.19,481.41,474.01,475.03,94534777
2021-04-28,475.07,474.49,476.06,470.89,475.07,80110601
2021-04-29,474.93,475.81,479.27,474.49,474.93,121916554
2021-04-30,473.62,474.32,479.65,471.63,473.62,56986036
2021-05-03,473.71,474.08,474.2,469.59,473.71,110557548
2021-05-04,476.92,478.01,480.93,474.19,476.92,142990890
2021-05-05,474.17,474.05,474.64,469.25,474.17,148368121
2021-05-06,477.85,478.17,479.74,474.96,477.85,94889767
2021-05-07,480.21,483.14,485.42,478.62,480.21,71324473
2021-05-10,473.66,475.6,476.38,472.27,473.66,136050813
2021-05-11,464.59,463.05,468.7,459.53,464.59,53174681
2021-05-12,465.24,464.41,468.49,461.81,465.24,145497322
2021-05-13,460.83,463.6,465.95,454.42,460.83,137161209
2021-05-14,461.66,460.62,463.15,458.0,461.66,100388731
2021-05-17,471.98,471.66,474.08,469.26,471.98,77321041
2021-05-18,475.18,472.68,475.67,468.7,475.18,118413338
2021-05-19,478.76,477.82,478.89,475.5,478.76,75380601
2021-05-20,480.04,478.7,481.32,477.45,480.04,123911488
2021-05-21,470.8,468.27,471.65,466.61,470.8,121635291
2021-05-24,464.63,464.42,466.7,462.73,464.63,77205470
2021-05-25,465.72,466.82,469.41,461.28,465.72,53028745
2021-05-26,474.9,475.31,475.62,473.65,474.9,81096752
2021-05-27,470.14,467.0,473.26,462.78,470.14,128476096
2021-05-28,474.26,474.89,480.28,472.91,474.26,92424240
2021-05-31,481.58,478.86,483.42,473.79,481.58,100316861
2021-06-01,485.49,486.67,489.08,485.16,485.49,78645560
2021-06-02,478.1,478.54,479.2,474.43,478.1,78853233
2021-06-03,482.99,483.67,488.26,481.88,482.99,132335556
2021-06-04,481.54,481.17,485.55,479.86,481.54,76720172
2021-06-07,481.1,481.11,481.92,476.32,481.1,110882884
2021-06-08,471.87,470.77,473.09,468.91,471.87,61122232
2021-06-09,461.39,463.95,464.95,460.02,461.39,143784759
2021-06-10,460.1,460.4,463.98,457.48,460.1,130099868
2021-06-11,454.92,454.51,456.09,453.6,454.92,139511889
2021-06-14,450.72,454.1,454.99,444.11,450.72,85772712
2021-06-15,447.52,450.06,452.78,446.54,447.52,121357029
2021-06-16,446.56,447.48,450.88,443.81,446.56,132067097
2021-06-17,433.6,431.49,433.66,429.61,433.6,75957440
2021-06-18,430.92,430.93,430.97,426.82,430.92,81669627
2021-06-21,432.39,430.77,433.16,427.86,432.39,125711908
2021-06-22,431.93,430.32,437.18,423.43,431.93,59154668
2021-06-23,436.8,438.47,439.65,436.7,436.8,93099221
2021-06-24,436.76,435.24,442.74,434.11,436.76,86396378
2021-06-25,435.95,436.71,442.8,434.03,435.95,100579626
2021-06-28,433.39,430.48,435.71,429.24,433.39,125955862
2021-06-29,436.07,435.5,437.11,432.41,436.07,104983103
2021-06-30,434.01,434.9,438.12,433.25,434.01,115857462
2021-07-01,446.28,445.06,449.6,443.53,446.28,124604669
2021-07-02,445.58,444.88,449.35,444.62,445.58,135119750
2021-07-05,449.23,451.36,453.57,448.14,449.23,83416257
2021-07-06,444.52,444.83,445.08,443.53,444.52,69502919
2021-07-07,434.38,434.04,438.93,429.77,434.38,141629240
2021-07-08,434.21,434.28,438.49,433.73,434.21,53637534
2021-07-09,430.69,429.52,432.49,429.3,430.69,51369909
2021-07-12,431.96,431.79,433.21,429.78,431.96,51800023
2021-07-13,434.63,433.16,437.64,431.84,434.63,128319848
2021-07-14,440.66,442.02,442.05,437.86,440.66,140396945
2021-07-15,434.02,433.48,436.58,432.76,434.02,93433593
2021-07-16,438.34,440.89,443.98,436.5,438.34,85613526
2021-07-19,438.18,436.75,438.19,433.49,438.18,59122252
2021-07-20,440.59,442.02,444.01,438.41,440.59,62839393
2021-07-21,444.44,444.77,446.46,442.84,444.44,117886397
2021-07-22,438.24,437.7,441.71,436.95,438.24,93714247
2021-07-23,441.36,440.09,443.72,436.82,441.36,58440916
2021-07-26,442.66,442.34,442.76,440.99,442.66,50193647
2021-07-27,441.53,442.25,445.52,438.59,441.53,108046703
2021-07-28,442.58,442.63,444.49,442.52,442.58,54950705
2021-07-29,440.48,440.21,443.0,439.53,440.48,56838852
2021-07-30,440.59,441.94,443.54,436.92,440.59,148194385
2021-08-02,451.88,456.21,457.02,449.37,451.88,61208745
2021-08-03,448.96,448.82,449.27,445.52,448.96,121059458
2021-08-04,452.54,453.46,455.95,452.49,452.54,121693570
2021-08-05,453.5,455.01,455.13,453.26,453.5,149664262
2021-08-06,447.21,448.07,450.1,446.0,447.21,132712493
2021-08-09,444.12,443.44,448.56,439.95,444.12,121125816
2021-08-10,456.97,457.68,460.45,452.28,456.97,109659602
2021-08-11,465.73,464.74,469.62,464.73,465.73,80995713
2021-08-12,464.19,463.36,467.39,461.67,464.19,98841538
2021-08-13,457.8,460.71,463.05,456.69,457.8,106863380
2021-08-16,455.63,455.8,456.49,455.6,455.63,102164322
2021-08-17,455.51,454.56,456.75,454.33,455.51,75588671
2021-08-18,458.04,459.07,460.27,453.68,458.04,124535488
2021-08-19,444.65,445.93,447.32,441.44,444.65,126819068
2021-08-20,444.05,445.87,448.65,441.11,444.05,52088858
2021-08-23,444.86,444.47,447.84,444.04,444.86,103964810
2021-08-24,442.47,440.33,444.65,440.26,442.47,96717395
2021-08-25,450.42,449.83,452.26,447.66,450.42,104622808
2021-08-26,455.35,455.94,459.0,453.77,455.35,121246023
2021-08-27,463.33,461.22,464.29,458.35,463.33,77950628
2021-08-30,465.31,465.35,465.59,464.45,465.31,145869669
2021-08-31,480.94,480.54,481.52,479.37,480.94,143799340
2021-09-01,473.13,472.63,473.66,466.5,473.13,148074702
2021-09-02,464.95,465.11,467.27,462.69,464.95,114934643
2021-09-03,465.46,465.13,465.73,463.61,465.46,94593768
2021-09-06,468.56,467.23,470.01,465.88,468.56,127536615
2021-09-07,459.64,457.84,460.3,452.32,459.64,51627907
2021-09-08,452.68,452.53,454.5,452.38,452.68,117414008
2021-09-09,451.55,452.4,457.09,446.04,451.55,74476959
2021-09-10,441.0,440.74,443.17,439.41,441.0,51812987
2021-09-13,439.79,438.62,440.31,434.29,439.79,143619250
2021-09-14,441.23,443.35,446.5,438.05,441.23,63732094
2021-09-15,442.55,440.35,448.86,439.43,442.55,76524197
2021-09-16,453.68,455.29,458.2,448.77,453.68,97584965
2021-09-17,450.79,449.09,451.1,443.22,450.79,95517379
2021-09-20,445.66,445.88,448.26,445.05,445.66,132563047
2021-09-21,443.06,443.75,445.99,441.68,443.06,121100298
