,Close,Open,High,Low,Adj Close,Volume
2020-07-24,2092.76,2078.57,2097.25,2059.98,2092.76,117206095
2020-07-27,2120.93,2112.14,2128.07,2089.92,2120.93,104284918
2020-07-28,2130.77,2139.51,2148.01,2117.4,2130.77,104175874
2020-07-29,2154.73,2157.68,2181.22,2153.54,2154.73,70361015
2020-07-30,2139.93,2155.06,2167.28,2127.18,2139.93,148838313
2020-07-31,2183.12,2193.75,2218.78,2166.38,2183.12,69888294
2020-08-03,2140.73,2145.17,2174.06,2077.35,2140.73,82623149
2020-08-04,2142.53,2157.75,2167.29,2131.47,2142.53,83929825
2020-08-05,2083.0,2078.99,2085.91,2069.4,2083.0,117614564
2020-08-06,2128.6,2131.45,2173.71,2121.44,2128.6,100426092
2020-08-07,2060.15,2069.97,2070.6,2044.22,2060.15,100718902
2020-08-10,2067.39,2083.87,2100.95,2065.19,2067.39,83235372
2020-08-11,2081.59,2096.45,2135.29,2079.93,2081.59,141903186
2020-08-12,2048.45,2052.32,2084.62,2025.98,2048.45,113523279
2020-08-13,2098.32,2104.24,2138.24,2069.59,2098.32,90590490
2020-08-14,2117.46,2132.74,2154.5,2102.08,2117.46,77134850
2020-08-17,2152.36,2142.3,2167.27,2134.77,2152.36,88944115
2020-08-18,2122.85,2126.33,2136.12,2050.21,2122.85,52865315
2020-08-19,2058.65,2045.0,2078.95,1988.97,2058.65,74485580
2020-08-20,2088.02,2086.76,2091.36,2078.69,2088.02,70473840
2020-08-21,2043.57,2053.31,2054.11,2006.82,2043.57,66424744
2020-08-24,2002.34,1998.08,2021.99,1976.17,2002.34,124581321
2020-08-25,1990.86,1997.88,2003.67,1982.23,1990.86,125949241
2020-08-26,2021.6,2022.51,2025.0,2013.84,2021.6,123536376
2020-08-27,2018.65,2010.99,2022.46,2007.74,2018.65,125681473
2020-08-28,1946.78,1969.76,1999.21,1926.21,1946.78,100883759
2020-08-31,1978.05,1987.55,2012.15,1943.84,1978.05,138935114
2020-09-01,2008.96,2002.46,2009.96,1985.24,2008.96,117143327
2020-09-02,2053.16,2073.76,2098.58,2051.62,2053.16,105366413
2020-09-03,2034.86,2036.51,2043.31,2017.83,2034.86,116638011
2020-09-04,2068.14,2058.58,2122.86,2037.5,2068.14,73342357
2020-09-07,2118.99,2121.68,2145.37,2087.08,2118.99,100241910
2020-09-08,2154.05,2150.84,2162.92,2145.62,2154.05,65551509
2020-09-09,2084.39,2069.98,2103.55,2059.2,2084.39,75553944
2020-09-10,2123.51,2120.0,2127.83,2081.18,2123.51,69783779
2020-09-11,2069.13,2062.6,2115.46,2055.11,2069.13,146347613
2020-09-14,2069.87,2058.76,2081.43,2055.49,2069.87,87252240
2020-09-15,2044.08,2048.21,2085.19,2020.85,2044.08,65843314
2020-09-16,1993.53,2002.95,2035.81,1972.2,1993.53,128675375
2020-09-17,1999.97,2008.78,2058.69,1992.93,1999.97,140674363
2020-09-18,2086.93,2065.18,2101.56,2040.65,2086.93,109636713
2020-09-21,2150.92,2136.41,2157.53,2119.7,2150.92,82071378
2020-09-22,2183.43,2188.47,2240.05,2123.51,2183.43,58961377
2020-09-23,2310.76,2306.5,2325.16,2304.99,2310.76,58269106
2020-09-24,2280.05,2282.81,2292.74,2260.71,2280.05,109717040
2020-09-25,2255.33,2253.96,2287.36,2249.29,2255.33,140635904
2020-09-28,2279.1,2284.92,2320.91,2272.12,2279.1,114661494
2020-09-29,2337.61,2309.09,2375.03,2292.92,2337.61,121839827
2020-09-30,2401.87,2393.07,2413.83,2381.54,2401.87,57026942
2020-10-01,2345.45,2322.58,2405.46,2287.1,2345.45,129484565
2020-10-02,2333.81,2306.58,2375.42,2286.51,2333.81,86560666
2020-10-05,2332.4,2340.11,2363.77,2327.92,2332.4,123462541
2020-10-06,2352.02,2334.3,2389.05,2319.44,2352.02,120524822
2020-10-07,2323.66,2350.81,2382.82,2320.87,2323.66,60597469
2020-10-08,2375.56,2352.26,2384.9,2323.35,2375.56,73545309
2020-10-09,2331.96,2329.21,2369.3,2284.89,2331.96,137933673
2020-10-12,2273.72,2264.49,2341.74,2256.73,2273.72,118091970
2020-10-13,2303.9,2324.52,2329.81,2267.33,2303.9,97671593
2020-10-14,2338.3,2339.3,2376.77,2309.29,2338.3,55734784
2020-10-15,2312.48,2324.76,2340.53,2259.83,2312.48,64885246
2020-10-16,2352.21,2379.12,2396.17,2304.74,2352.21,117406697
2020-10-19,2381.82,2366.95,2394.34,2325.64,2381.82,74943096
2020-10-20,2351.48,2347.56,2364.18,2315.53,2351.48,72143241
2020-10-21,2381.69,2394.73,2395.1,2306.55,2381.69,139290735
2020-10-22,2416.47,2408.55,2427.13,2388.75,2416.47,95357362
2020-10-23,2452.07,2447.99,2461.46,2408.26,2452.07,141304137
2020-10-26,2393.81,2378.88,2408.81,2358.51,2393.81,67106486
2020-10-27,2374.18,2375.04,2400.23,2345.63,2374.18,56248286
2020-10-28,2321.81,2324.42,2350.1,2306.95,2321.81,117913118
2020-10-29,2166.0,2170.54,2201.18,2160.01,2166.0,101214372
2020-10-30,2153.57,2171.39,2198.9,2098.11,2153.57,102760900
2020-11-02,2070.82,2075.02,2075.96,2012.06,2070.82,115920962
2020-11-03,2013.14,2021.7,2023.28,2007.61,2013.14,54616132
2020-11-04,2043.58,2058.4,2072.03,2022.01,2043.58,82055574
2020-11-05,2101.25,2098.42,2125.66,2085.15,2101.25,98506515
2020-11-06,2119.6,2129.22,2153.31,2095.81,2119.6,101736196
2020-11-09,2153.15,2150.65,2168.49,2113.94,2153.15,101277822
2020-11-10,2212.8,2206.03,2237.23,2183.84,2212.8,99248909
2020-11-11,2234.19,2216.91,2255.35,2179.84,2234.19,97432846
2020-11-12,2193.23,2174.43,2201.64,2157.87,2193.23,50208727
2020-11-13,2244.07,2250.0,2271.0,2211.31,2244.07,127946241
2020-11-16,2269.58,2252.05,2328.23,2240.35,2269.58,100643104
2020-11-17,2335.82,2346.03,2400.43,2282.64,2335.82,122657103
2020-11-18,2244.62,2238.42,2262.36,2233.89,2244.62,108591291
2020-11-19,2264.67,2272.68,2289.61,2262.39,2264.67,118356846
2020-11-20,2313.74,2297.08,2337.87,2285.64,2313.74,56809526
2020-11-23,2253.44,2259.21,2299.4,2251.87,2253.44,147570812
2020-11-24,2284.58,2294.68,2310.4,2245.72,2284.58,82273635
2020-11-25,2349.92,2345.07,2364.67,2288.82,2349.92,91530301
2020-11-26,2397.01,2428.45,2435.22,2362.64,2397.01,127618854
2020-11-27,2418.15,2404.75,2447.56,2390.52,2418.15,69586932
2020-11-30,2420.87,2409.25,2430.72,2369.37,2420.87,67533941
2020-12-01,2502.28,2510.57,2522.92,2455.83,2502.28,148607623
2020-12-02,2367.38,2391.42,2442.81,2362.4,2367.38,144892866
2020-12-03,2398.54,2402.57,2413.08,2384.88,2398.54,77207458
2020-12-04,2475.65,2484.79,2524.42,2457.31,2475.65,125512567
2020-12-07,2371.9,2372.29,2392.62,2357.9,2371.9,90753728
2020-12-08,2290.56,2318.2,2370.67,2284.74,2290.56,141898239
2020-12-09,2358.45,2345.68,2373.07,2335.96,2358.45,139667512
2020-12-10,2373.13,2367.98,2397.73,2312.4,2373.13,57570177
2020-12-11,2288.53,2277.61,2323.7,2273.71,2288.53,148382339
2020-12-14,2200.11,2213.53,2242.32,2177.87,2200.11,142962120
2020-12-15,2260.34,2251.03,2295.89,2247.54,2260.34,59290539
2020-12-16,2349.54,2361.65,2397.18,2349.48,2349.54,91958087
2020-12-17,2323.84,2311.34,2333.22,2301.83,2323.84,115521687
2020-12-18,2390.12,2406.83,2425.16,2365.38,2390.12,72528706
2020-12-21,2323.2,2326.45,2347.15,2311.93,2323.2,53416480
2020-12-22,2414.22,2408.42,2419.57,2392.83,2414.22,103273010
2020-12-23,2375.65,2401.83,2452.35,2340.25,2375.65,113367692
2020-12-24,2316.19,2318.03,2336.17,2298.65,2316.19,134365113
2020-12-25,2290.95,2281.81,2320.23,2244.52,2290.95,65722910
2020-12-28,2307.84,2295.23,2320.55,2258.48,2307.84,82332009
2020-12-29,2283.14,2290.06,2350.78,2267.21,2283.14,129477549
2020-12-30,2398.51,2400.76,2439.0,2370.63,2398.51,75375969
2020-12-31,2380.35,2362.18,2429.22,2355.33,2380.35,126744161
2021-01-01,2396.34,2390.89,2435.83,2374.56,2396.34,121415086
2021-01-04,2384.9,2395.64,2428.59,2352.78,2384.9,143890852
2021-01-05,2374.09,2356.75,2402.74,2340.62,2374.09,90478373
2021-01-06,2367.8,2366.01,2423.11,2352.52,2367.8,106818104
2021-01-07,2389.21,2371.79,2389.61,2363.2,2389.21,136021782
2021-01-08,2378.03,2371.05,2393.55,2354.14,2378.03,65925896
2021-01-11,2336.7,2305.15,2353.84,2293.42,2336.7,61609085
2021-01-12,2209.89,2219.81,2226.11,2172.45,2209.89,94393539
2021-01-13,2254.9,2278.36,2280.38,2232.08,2254.9,79061524
2021-01-14,2222.12,2231.79,2232.74,2193.25,2222.12,110446687
2021-01-15,2209.62,2189.04,2210.43,2187.41,2209.62,88955750
2021-01-18,2238.06,2241.66,2265.8,2228.36,2238.06,57050178
2021-01-19,2282.75,2302.24,2305.38,2277.24,2282.75,86987798
2021-01-20,2297.0,2306.35,2316.17,2282.19,2297.0,128108852
2021-01-21,2325.84,2317.3,2376.07,2310.07,2325.84,95426169
2021-01-22,2339.26,2336.97,2393.16,2321.94,2339.26,116831754
2021-01-25,2313.57,2299.32,2365.29,2296.4,2313.57,116244151
2021-01-26,2309.22,2311.64,2320.15,2308.71,2309.22,51934816
2021-01-27,2360.55,2359.8,2361.47,2358.1,2360.55,109554903
2021-01-28,2422.44,2418.82,2471.37,2400.48,2422.44,140228229
2021-01-29,2480.53,2455.44,2505.79,2405.98,2480.53,102900401
2021-02-01,2535.26,2552.01,2554.72,2520.04,2535.26,107432484
2021-02-02,2598.82,2622.34,2672.41,2589.41,2598.82,141339246
2021-02-03,2707.04,2701.14,2730.7,2683.94,2707.04,123883147
2021-02-04,2777.78,2765.54,2825.31,2700.95,2777.78,136225004
2021-02-05,2721.63,2718.89,2738.34,2679.1,2721.63,83524924
2021-02-08,2624.78,2622.51,2637.55,2584.53,2624.78,63878976
2021-02-09,2691.61,2685.9,2729.76,2661.09,2691.61,88594381
2021-02-10,2726.77,2766.87,2799.89,2686.72,2726.77,69347148
2021-02-11,2800.33,2778.74,2842.96,2735.33,2800.33,74439140
2021-02-12,2827.44,2851.03,2881.99,2779.36,2827.44,57384599
2021-02-15,2756.53,2777.27,2801.05,2756.26,2756.53,140240512
2021-02-16,2735.8,2751.54,2765.49,2734.08,2735.8,141751826
2021-02-17,2697.32,2699.38,2716.63,2675.47,2697.32,70380610
2021-02-18,2647.75,2655.43,2657.13,2608.92,2647.75,145565661
2021-02-19,2674.0,2663.78,2759.39,2647.03,2674.0,116410030
2021-02-22,2740.26,2755.36,2771.36,2682.86,2740.26,86234897
2021-02-23,2810.08,2803.8,2828.38,2773.66,2810.08,118471538
2021-02-24,2819.18,2815.54,2932.66,2798.87,2819.18,120569958
2021-02-25,2692.58,2690.77,2702.94,2580.62,2692.58,140121004
2021-02-26,2694.08,2693.74,2695.25,2648.67,2694.08,146306783
2021-03-01,2668.06,2684.96,2697.29,2634.56,2668.06,91416456
2021-03-02,2627.63,2653.28,2683.82,2550.5,2627.63,106329617
2021-03-03,2727.88,2744.14,2768.22,2713.93,2727.88,149719404
2021-03-04,2712.92,2721.15,2751.38,2667.08,2712.92,53519014
2021-03-05,2870.41,2869.83,2882.87,2837.72,2870.41,135785252
2021-03-08,2851.96,2858.26,2860.16,2822.51,2851.96,108062611
2021-03-09,2890.09,2897.93,2912.28,2858.25,2890.09,100804525
2021-03-10,2811.19,2838.62,2845.53,2786.65,2811.19,67495040
2021-03-11,2880.54,2894.54,2933.86,2815.93,2880.54,120868061
2021-03-12,3015.39,3010.94,3094.32,2946.21,3015.39,105881648
2021-03-15,2917.68,2922.89,2943.78,2914.83,2917.68,130906315
2021-03-16,3015.51,3002.86,3050.38,2960.27,3015.51,73882387
2021-03-17,3068.63,3024.03,3085.02,3011.74,3068.63,53880501
2021-03-18,3016.08,3012.62,3029.84,3007.8,3016.08,130556106
2021-03-19,3084.87,3117.36,3148.35,3040.23,3084.87,96138401
2021-03-22,3076.81,3052.85,3113.03,3052.09,3076.81,97920979
2021-03-23,3060.11,3045.92,3115.52,3016.32,3060.11,125999590
2021-03-24,3049.55,3059.71,3077.41,3011.48,3049.55,109822983
2021-03-25,3145.91,3118.88,3167.93,3108.6,3145.91,67277374
2021-03-26,3141.39,3115.18,3173.24,3083.48,3141.39,98734329
2021-03-29,3219.13,3206.81,3244.0,3159.5,3219.13,124068361
2021-03-30,3271.04,3267.05,3298.03,3263.77,3271.04,63185747
2021-03-31,3309.14,3332.92,3385.04,3304.82,3309.14,51600349
2021-04-01,3321.97,3300.74,3378.44,3261.67,3321.97,87042783
2021-04-02,3363.6,3347.94,3406.7,3320.84,3363.6,79545330
2021-04-05,3324.62,3323.81,3388.43,3269.38,3324.62,97610329
2021-04-06,3291.36,3297.69,3356.43,3254.39,3291.36,107987089
2021-04-07,3305.2,3292.13,3343.96,3252.95,3305.2,144692503
2021-04-08,3364.49,3366.32,3379.7,3360.66,3364.49,84111219
2021-04-09,3392.06,3383.47,3432.1,3335.15,3392.06,66039853
2021-04-12,3258.17,3219.19,3290.54,3166.03,3258.17,93321487
2021-04-13,3202.36,3212.9,3245.17,3185.92,3202.36,73950918
2021-04-14,3269.47,3294.91,3336.28,3244.89,3269.47,86573463
2021-04-15,3315.18,3290.46,3339.65,3289.18,3315.18,139453747
2021-04-16,3384.03,3368.74,3413.39,3275.96,3384.03,149133066
2021-04-19,3383.07,3423.14,3475.72,3369.43,3383.07,114174106
2021-04-20,3406.11,3390.65,3467.13,3388.0,3406.11,55437980
2021-04-21,3506.46,3527.97,3553.55,3406.7,3506.46,68106941
2021-04-22,3419.57,3449.37,3520.3,3385.11,3419.57,96390667
2021-04-23,3312.75,3338.34,3378.85,3287.5,3312.75,134205721
2021-04-26,3222.59,3227.0,3295.0,3217.16,3222.59,134528374
2021-04-27,3247.57,3264.23,3297.25,3233.28,3247.57,88434629
2021-04-28,3308.1,3278.82,3347.76,3250.97,3308.1,75544845
2021-04-29,3347.39,3352.26,3411.3,3297.37,3347.39,64258082
2021-04-30,3349.82,3327.83,3453.14,3285.51,3349.82,52184855
2021-05-03,3246.21,3279.93,3294.01,3239.26,3246.21,50282453
2021-05-04,3448.69,3420.26,3466.68,3415.7,3448.69,99380221
2021-05-05,3378.76,3379.23,3407.95,3297.06,3378.76,81034669
2021-05-06,3541.22,3539.43,3596.73,3491.31,3541.22,141848979
2021-05-07,3456.18,3499.58,3532.4,3401.6,3456.18,63619847
2021-05-10,3617.82,3613.72,3660.27,3608.27,3617.82,149619297
2021-05-11,3722.35,3751.95,3816.7,3690.75,3722.35,105593996
2021-05-12,3878.34,3833.12,3929.09,3817.43,3878.34,91581661
2021-05-13,3966.88,4032.52,4113.81,3939.56,3966.88,89459716
2021-05-14,4037.19,4050.89,4125.87,3961.78,4037.19,71055829
2021-05-17,3987.65,3930.1,4012.34,3917.97,3987.65,138020272
2021-05-18,4198.53,4230.84,4264.59,4117.14,4198.53,68172870
2021-05-19,4385.47,4405.28,4416.19,4374.96,4385.47,134438779
2021-05-20,4433.4,4406.1,4453.25,4361.37,4433.4,118158384
2021-05-21,4256.93,4218.19,4403.36,4195.77,4256.93,104746014
2021-05-24,4174.1,4129.46,4228.17,4095.39,4174.1,85172254
2021-05-25,4207.73,4209.5,4288.01,4147.73,4207.73,67802206
2021-05-26,4381.79,4425.15,4461.93,4366.7,4381.79,91550746
2021-05-27,4442.66,4399.17,4490.71,4398.02,4442.66,147173798
2021-05-28,4322.34,4333.58,4373.67,4305.29,4322.34,89421499
2021-05-31,4330.51,4320.42,4356.24,4273.83,4330.51,69688566
2021-06-01,4485.09,4427.79,4522.39,4420.73,4485.09,111954693
2021-06-02,4614.04,4602.57,4693.35,4579.9,4614.04,77555728
2021-06-03,4599.68,4556.2,4636.76,4540.57,4599.68,117824512
2021-06-04,4762.79,4722.76,4774.59,4718.02,4762.79,99709311
2021-06-07,4945.03,4921.13,5004.58,4878.63,4945.03,121683158
2021-06-08,4906.61,4881.99,4996.11,4833.65,4906.61,100942091
2021-06-09,4915.94,4923.35,4964.76,4908.43,4915.94,75086990
2021-06-10,4863.27,4835.21,4982.53,4752.57,4863.27,113531902
2021-06-11,4881.79,4872.58,4926.57,4845.67,4881.79,79913361
2021-06-14,4884.18,4842.72,4902.98,4752.1,4884.18,144415784
2021-06-15,4878.21,4883.99,4948.9,4830.16,4878.21,114660897
2021-06-16,4610.52,4584.39,4659.66,4472.91,4610.52,104849563
2021-06-17,4573.46,4537.9,4577.45,4475.88,4573.46,75718682
2021-06-18,4462.01,4470.31,4566.26,4458.6,4462.01,117669645
2021-06-21,4267.0,4258.88,4284.44,4214.23,4267.0,99203982
2021-06-22,4323.38,4341.72,4381.22,4318.94,4323.38,134735171
2021-06-23,4466.48,4472.68,4525.74,4366.26,4466.48,127707369
2021-06-24,4440.57,4444.53,4537.48,4423.98,4440.57,78605875
