,Close,Open,High,Low,Adj Close,Volume
2020-04-09,117.75,118.43,119.87,115.14,117.75,80053658
2020-04-10,121.47,120.17,122.1,118.91,121.47,78649679
2020-04-13,126.52,128.27,129.01,125.04,126.52,99224798
2020-04-14,124.41,126.29,131.02,122.18,124.41,121754938
2020-04-15,123.38,123.23,128.35,122.92,123.38,149225136
2020-04-16,123.64,124.44,127.01,118.9,123.64,80427073
2020-04-17,121.81,121.09,123.15,118.26,121.81,72979723
2020-04-20,122.5,123.95,123.99,119.08,122.5,77939402
2020-04-21,116.45,116.76,120.45,116.0,116.45,87261685
2020-04-22,114.54,113.3,119.33,111.28,114.54,54295481
2020-04-23,116.37,116.56,116.71,114.78,116.37,57292405
2020-04-24,118.42,116.35,119.11,114.58,118.42,126857948
2020-04-27,123.14,124.15,124.25,122.51,123.14,94127626
2020-04-28,123.63,123.56,123.86,122.45,123.63,75921981
2020-04-29,130.21,129.96,131.23,127.7,130.21,82550354
2020-04-30,132.53,132.53,135.35,130.78,132.53,56370633
2020-05-01,134.7,136.72,140.8,131.56,134.7,140329508
2020-05-04,131.27,129.57,131.9,128.61,131.27,133564336
2020-05-05,135.95,135.54,139.61,134.39,135.95,102591414
2020-05-06,139.21,140.48,143.91,134.78,139.21,103535943
2020-05-07,146.57,146.17,150.81,138.55,146.57,123586480
2020-05-08,152.53,154.03,155.14,150.89,152.53,105377934
2020-05-11,155.06,156.42,157.27,151.94,155.06,149191745
2020-05-12,157.84,156.54,159.16,155.26,157.84,54526839
2020-05-13,146.79,148.79,150.08,146.28,146.79,143148403
2020-05-14,154.99,153.05,159.78,148.41,154.99,115163654
2020-05-15,151.88,151.28,152.99,147.61,151.88,80497629
2020-05-18,155.75,155.51,156.81,152.62,155.75,110344562
2020-05-19,157.62,159.72,159.92,155.97,157.62,125804391
2020-05-20,157.19,159.65,161.51,154.63,157.19,50611655
2020-05-21,151.02,151.42,151.72,148.8,151.02,79016105
2020-05-22,161.71,161.08,162.71,155.89,161.71,104704044
2020-05-25,162.3,161.86,165.51,157.85,162.3,57695189
2020-05-26,162.55,160.27,162.83,158.56,162.55,51047915
2020-05-27,166.83,169.38,173.24,165.74,166.83,105095921
2020-05-28,164.21,163.86,164.26,161.38,164.21,105288382
2020-05-29,164.7,163.02,172.73,158.85,164.7,87959318
2020-06-01,160.91,162.91,164.92,159.19,160.91,70512692
2020-06-02,162.51,162.99,165.56,161.62,162.51,55896062
2020-06-03,164.31,164.94,165.27,159.27,164.31,61323587
2020-06-04,162.54,162.41,164.43,161.3,162.54,146169501
2020-06-05,165.78,165.06,167.72,164.34,165.78,60033335
2020-06-08,174.18,175.18,178.01,164.28,174.18,109737935
2020-06-09,157.68,155.87,160.69,155.87,157.68,74696567
2020-06-10,146.69,146.41,149.48,142.6,146.69,116336374
2020-06-11,151.93,152.77,155.84,151.18,151.93,91970954
2020-06-12,153.74,154.12,155.66,149.72,153.74,110341462
2020-06-15,146.82,149.85,155.32,143.29,146.82,67754717
2020-06-16,149.17,147.61,153.52,139.91,149.17,91179106
2020-06-17,157.55,157.34,159.86,155.25,157.55,70978658
2020-06-18,162.58,163.93,165.77,156.45,162.58,119140607
2020-06-19,154.66,152.26,157.76,150.98,154.66,134738529
2020-06-22,153.25,153.22,160.07,150.82,153.25,125093692
2020-06-23,151.49,152.46,153.74,147.1,151.49,105064403
2020-06-24,149.9,148.37,150.26,145.85,149.9,121052584
2020-06-25,153.94,154.34,155.02,150.42,153.94,100220420
2020-06-26,156.69,155.44,157.51,152.69,156.69,102173077
2020-06-29,158.27,158.78,159.38,153.43,158.27,75760442
2020-06-30,166.16,164.91,169.53,163.61,166.16,92766403
2020-07-01,156.99,154.81,162.95,146.62,156.99,104495214
2020-07-02,170.95,172.02,173.16,169.77,170.95,133315546
2020-07-03,177.72,175.96,178.56,175.11,177.72,133123219
2020-07-06,181.84,181.38,184.61,178.2,181.84,60365220
2020-07-07,178.02,176.57,179.18,176.45,178.02,72558106
2020-07-08,179.87,183.03,185.01,174.02,179.87,125807666
2020-07-09,171.5,172.72,176.66,169.81,171.5,109162212
2020-07-10,168.4,168.2,176.4,165.13,168.4,138299617
2020-07-13,167.43,170.63,173.05,164.99,167.43,121393798
2020-07-14,172.59,171.68,177.43,163.93,172.59,69064022
2020-07-15,181.49,183.86,184.43,179.33,181.49,57059201
2020-07-16,175.92,176.24,181.08,172.51,175.92,126214390
2020-07-17,184.19,184.68,188.9,179.45,184.19,82028538
2020-07-20,178.09,180.18,181.31,174.36,178.09,74941457
2020-07-21,169.57,174.52,175.01,169.23,169.57,68038752
2020-07-22,176.23,177.73,181.12,169.41,176.23,127566990
2020-07-23,174.53,174.15,176.55,171.15,174.53,107530159
2020-07-24,178.17,177.48,179.16,175.24,178.17,88862809
2020-07-27,175.16,175.85,178.47,171.32,175.16,132727639
2020-07-28,179.21,175.86,183.01,172.45,179.21,96507015
2020-07-29,183.86,183.28,184.88,177.19,183.86,124362410
2020-07-30,182.91,182.27,185.36,180.38,182.91,78278495
2020-07-31,184.91,183.26,188.38,178.53,184.91,120678292
2020-08-03,169.3,170.2,171.25,168.65,169.3,142259872
2020-08-04,169.16,170.16,171.02,163.64,169.16,149680915
2020-08-05,180.51,180.75,185.66,177.55,180.51,60828551
2020-08-06,176.93,177.46,181.62,176.18,176.93,63435538
2020-08-07,186.57,189.11,189.24,180.45,186.57,126410037
2020-08-10,180.53,179.33,181.99,172.26,180.53,101954328
2020-08-11,176.94,174.63,179.27,174.45,176.94,76578762
2020-08-12,170.62,167.93,170.66,162.61,170.62,80596922
2020-08-13,167.41,168.42,169.36,165.0,167.41,115226690
2020-08-14,162.03,160.67,166.1,159.3,162.03,64138608
2020-08-17,166.27,166.52,172.06,164.29,166.27,66128369
2020-08-18,150.41,149.39,151.9,148.98,150.41,54932321
2020-08-19,150.74,148.52,151.6,146.35,150.74,117878024
2020-08-20,146.74,145.54,148.39,142.35,146.74,86476771
2020-08-21,150.12,149.39,152.98,148.7,150.12,131541313
2020-08-24,135.27,136.46,139.31,127.4,135.27,143889158
2020-08-25,124.14,121.49,126.93,121.2,124.14,106454655
2020-08-26,129.34,127.56,130.36,123.1,129.34,62919778
2020-08-27,134.21,132.5,137.78,129.6,134.21,117666709
2020-08-28,140.59,139.14,141.17,137.23,140.59,105186263
2020-08-31,132.07,132.64,132.9,130.45,132.07,138991150
2020-09-01,129.1,129.79,130.69,127.87,129.1,86608476
2020-09-02,120.01,121.69,124.92,116.99,120.01,75415858
2020-09-03,108.4,109.09,110.11,106.37,108.4,110078564
2020-09-04,108.3,110.23,111.48,107.07,108.3,76591571
2020-09-07,111.21,111.73,112.18,107.64,111.21,121662865
2020-09-08,107.6,106.95,110.47,104.05,107.6,110437688
2020-09-09,109.27,108.97,113.31,107.41,109.27,97866039
2020-09-10,112.69,112.54,119.45,110.4,112.69,135509081
2020-09-11,118.48,116.7,121.15,114.06,118.48,51413601
2020-09-14,123.38,123.36,125.44,121.88,123.38,56260563
2020-09-15,119.07,119.35,119.77,115.54,119.07,61342082
2020-09-16,120.48,121.42,123.48,119.9,120.48,75578508
2020-09-17,125.75,126.66,127.89,125.23,125.75,130654947
2020-09-18,128.8,127.74,129.93,123.93,128.8,73608372
2020-09-21,129.37,126.62,134.33,125.33,129.37,143499034
2020-09-22,129.75,129.49,130.48,128.63,129.75,93268623
2020-09-23,118.96,118.69,119.65,113.09,118.96,99235524
2020-09-24,112.89,112.04,113.1,110.89,112.89,88152806
2020-09-25,110.6,110.14,112.38,109.87,110.6,97662412
2020-09-28,111.5,113.27,113.34,109.89,111.5,114809836
2020-09-29,114.13,112.08,115.63,110.57,114.13,136939636
2020-09-30,114.97,116.34,117.52,113.95,114.97,113525454
2020-10-01,122.06,123.19,124.54,120.11,122.06,54478935
2020-10-02,126.48,129.15,129.58,122.64,126.48,148668077
2020-10-05,117.72,117.89,118.74,116.66,117.72,140787987
2020-10-06,120.97,121.15,123.75,117.31,120.97,97364980
2020-10-07,129.54,129.21,131.52,128.11,129.54,98937259
2020-10-08,138.45,136.45,139.83,135.54,138.45,121105854
2020-10-09,145.67,147.73,148.34,142.18,145.67,85146198
2020-10-12,137.6,137.29,142.33,133.39,137.6,62624323
2020-10-13,135.61,137.7,137.85,134.16,135.61,59758927
2020-10-14,145.54,146.21,148.44,145.05,145.54,134180098
2020-10-15,142.31,143.23,143.33,141.82,142.31,50384938
2020-10-16,146.03,145.41,148.9,139.62,146.03,70270803
2020-10-19,139.11,139.68,142.12,138.97,139.11,149256836
2020-10-20,139.48,137.77,139.55,135.69,139.48,66545591
2020-10-21,139.05,137.62,142.55,136.17,139.05,117355749
2020-10-22,142.24,143.33,147.11,142.08,142.24,137845223
2020-10-23,139.74,139.49,142.1,138.57,139.74,129293361
2020-10-26,146.14,146.71,147.16,144.69,146.14,144553283
2020-10-27,156.94,158.13,159.91,156.72,156.94,89199987
2020-10-28,159.31,156.48,165.09,153.7,159.31,108176163
2020-10-29,151.65,152.61,157.82,150.75,151.65,126648408
2020-10-30,147.97,146.54,148.19,141.65,147.97,146040386
2020-11-02,145.41,146.11,151.29,141.01,145.41,96178188
2020-11-03,145.97,145.93,149.17,145.24,145.97,102252170
2020-11-04,145.56,144.12,146.19,140.38,145.56,135256710
2020-11-05,144.27,146.71,151.11,142.44,144.27,139920505
2020-11-06,140.05,139.5,141.09,136.39,140.05,60050955
2020-11-09,137.79,137.7,137.83,134.06,137.79,78764106
2020-11-10,138.13,137.57,140.66,136.99,138.13,65296815
2020-11-11,146.73,144.83,151.5,142.59,146.73,146486080
2020-11-12,142.05,143.75,144.63,138.67,142.05,141048996
2020-11-13,149.24,149.18,152.2,147.4,149.24,68954853
2020-11-16,152.95,153.2,154.32,152.32,152.95,135492821
2020-11-17,150.74,152.26,156.0,150.43,150.74,78820356
2020-11-18,148.46,149.86,150.22,142.06,148.46,81094235
2020-11-19,152.24,155.16,158.3,151.64,152.24,62049360
2020-11-20,146.0,147.22,148.64,145.34,146.0,103784310
2020-11-23,152.7,151.92,158.34,147.36,152.7,73863835
2020-11-24,144.25,147.19,148.18,142.11,144.25,95720746
2020-11-25,142.39,143.24,146.9,139.86,142.39,92805011
2020-11-26,137.91,136.95,139.12,136.54,137.91,138757651
2020-11-27,152.93,153.96,155.1,150.66,152.93,134188501
2020-11-30,151.36,148.03,152.35,143.6,151.36,54445307
2020-12-01,151.19,151.09,154.55,149.29,151.19,133445137
2020-12-02,152.99,151.41,155.88,150.95,152.99,60530260
2020-12-03,155.31,155.11,155.82,150.46,155.31,98120637
2020-12-04,165.43,166.46,171.03,162.62,165.43,75847751
2020-12-07,165.39,164.07,169.38,160.46,165.39,139922519
2020-12-08,163.4,163.69,167.44,158.2,163.4,119642756
2020-12-09,171.81,172.92,173.64,171.33,171.81,103319342
2020-12-10,175.83,174.66,176.29,172.09,175.83,107227047
2020-12-11,167.24,167.97,168.01,167.02,167.24,126381258
2020-12-14,170.69,174.37,176.51,167.29,170.69,135080119
2020-12-15,180.4,180.04,183.01,175.68,180.4,73830044
2020-12-16,183.89,183.74,185.0,182.95,183.89,97518386
2020-12-17,179.12,176.26,187.04,172.48,179.12,135502943
2020-12-18,194.53,194.52,196.54,192.47,194.53,72948057
2020-12-21,200.84,199.43,204.34,193.48,200.84,100684460
2020-12-22,195.81,197.83,198.41,191.92,195.81,120194880
2020-12-23,199.31,205.46,207.92,195.19,199.31,147701679
2020-12-24,198.3,198.31,198.69,197.61,198.3,69655044
2020-12-25,196.66,194.36,201.53,192.43,196.66,60186958
2020-12-28,213.65,215.06,217.31,207.62,213.65,82762591
2020-12-29,213.53,214.93,221.28,211.33,213.53,132551729
2020-12-30,227.76,226.58,230.86,225.12,227.76,125733752
2020-12-31,232.28,236.16,239.6,230.87,232.28,144691483
2021-01-01,231.26,230.91,237.47,224.3,231.26,121333739
2021-01-04,227.07,227.72,235.53,226.0,227.07,58135463
2021-01-05,227.79,227.7,229.3,224.65,227.79,73003570
2021-01-06,237.78,238.74,241.36,236.85,237.78,68099520
2021-01-07,231.94,223.99,235.56,217.31,231.94,142411517
2021-01-08,230.29,227.39,233.86,226.61,230.29,130472438
2021-01-11,237.31,238.11,242.32,236.53,237.31,133008192
2021-01-12,258.47,261.97,262.4,256.34,258.47,139864021
2021-01-13,249.53,250.0,253.65,246.75,249.53,72938297
2021-01-14,247.81,245.84,250.16,241.29,247.81,110242027
2021-01-15,249.35,248.2,250.57,241.7,249.35,131699543
2021-01-18,222.62,220.23,227.15,217.03,222.62,130394042
2021-01-19,221.18,223.14,228.12,218.86,221.18,145055058
2021-01-20,214.28,213.04,215.99,209.08,214.28,90128682
2021-01-21,216.8,217.98,221.53,214.74,216.8,113884181
2021-01-22,226.76,228.32,230.89,219.07,226.76,117985143
2021-01-25,205.08,205.69,212.98,201.29,205.08,67407012
2021-01-26,220.38,224.01,225.26,216.7,220.38,74703784
2021-01-27,220.11,217.5,223.63,209.69,220.11,136050799
2021-01-28,211.0,214.56,220.68,208.99,211.0,112784747
2021-01-29,210.77,207.31,211.39,204.38,210.77,128642287
2021-02-01,225.44,223.75,228.94,217.28,225.44,86345840
2021-02-02,207.75,211.06,211.78,206.51,207.75,112423435
2021-02-03,219.79,221.62,229.7,217.65,219.79,58829909
2021-02-04,230.37,230.33,235.29,216.94,230.37,90461438
2021-02-05,224.82,223.31,228.12,218.62,224.82,112675678
2021-02-08,217.22,214.62,220.92,214.12,217.22,71697512
2021-02-09,205.0,204.23,208.09,197.1,205.0,139220170
2021-02-10,201.37,203.56,207.8,196.58,201.37,101456361
2021-02-11,194.78,193.86,197.92,192.27,194.78,52330727
2021-02-12,184.37,186.01,189.06,174.79,184.37,62728476
2021-02-15,185.91,184.19,189.27,183.96,185.91,78378652
2021-02-16,184.03,184.67,187.56,182.72,184.03,137999861
2021-02-17,179.45,176.52,180.95,175.22,179.45,57571909
2021-02-18,180.8,179.66,183.74,177.67,180.8,132708857
2021-02-19,182.76,183.25,185.1,180.62,182.76,120357485
2021-02-22,188.93,191.11,194.85,185.96,188.93,67349750
2021-02-23,185.33,186.31,186.34,182.27,185.33,142791808
2021-02-24,191.24,193.7,196.68,191.2,191.24,145417625
2021-02-25,186.87,186.09,187.03,185.65,186.87,86722852
2021-02-26,193.8,191.15,196.99,188.5,193.8,69952742
2021-03-01,192.25,195.1,197.48,188.97,192.25,131121299
2021-03-02,177.83,174.81,180.65,172.18,177.83,68548597
2021-03-03,175.36,174.3,178.45,173.15,175.36,124589391
2021-03-04,172.7,174.71,175.5,167.59,172.7,82238128
2021-03-05,172.64,171.75,172.94,168.86,172.64,148579747
2021-03-08,168.39,169.26,171.98,167.3,168.39,125669365
2021-03-09,173.73,172.95,175.45,168.78,173.73,100505326
2021-03-10,164.56,165.23,166.34,162.32,164.56,68659199
2021-03-11,171.25,171.36,176.02,170.88,171.25,73355992
2021-03-12,168.51,169.1,172.36,160.73,168.51,112316457
2021-03-15,171.2,171.07,173.75,167.79,171.2,118142297
2021-03-16,178.1,177.88,179.86,172.62,178.1,126737012
2021-03-17,186.38,188.0,192.47,184.25,186.38,110808409
2021-03-18,182.26,181.56,184.74,181.4,182.26,64349985
2021-03-19,183.58,183.13,187.8,176.93,183.58,100839330
2021-03-22,192.13,193.7,194.61,187.34,192.13,89443593
2021-03-23,190.98,189.54,195.77,188.7,190.98,113710942
2021-03-24,186.44,187.88,188.72,184.54,186.44,116699028
2021-03-25,179.5,180.44,181.19,172.1,179.5,92387828
2021-03-26,180.04,178.69,183.44,173.0,180.04,84920732
2021-03-29,197.1,196.54,200.74,195.99,197.1,73333598
2021-03-30,207.46,207.16,210.58,204.19,207.46,95700562
2021-03-31,225.62,224.13,230.57,221.01,225.62,139122252
2021-04-01,228.67,226.3,232.29,224.68,228.67,131270976
2021-04-02,223.68,219.64,224.69,218.56,223.68,74463492
2021-04-05,224.48,223.88,230.02,221.76,224.48,131536304
2021-04-06,214.06,214.77,215.21,206.87,214.06,109696977
2021-04-07,216.04,214.17,218.52,210.01,216.04,78233411
2021-04-08,205.26,200.56,206.97,199.58,205.26,91974888
2021-04-09,206.84,205.99,208.83,203.99,206.84,138883783
2021-04-12,206.54,207.78,215.09,205.65,206.54,107713016
2021-04-13,204.87,205.05,214.0,201.26,204.87,116709772
2021-04-14,224.8,223.68,226.28,223.42,224.8,70350003
2021-04-15,224.82,223.5,230.58,222.84,224.82,104543148
2021-04-16,223.34,221.92,226.32,216.56,223.34,97651177
2021-04-19,209.38,210.37,218.49,205.55,209.38,98829573
2021-04-20,213.68,216.98,222.17,208.68,213.68,94344637
2021-04-21,224.9,226.75,231.0,222.78,224.9,76895469
2021-04-22,221.19,221.44,222.47,217.92,221.19,57439676
2021-04-23,214.59,213.96,220.17,208.43,214.59,136293061
2021-04-26,216.22,214.18,219.3,209.4,216.22,111086650
2021-04-27,212.51,214.4,215.78,209.69,212.51,139925693
2021-04-28,215.3,217.9,219.29,209.74,215.3,81424767
2021-04-29,205.86,205.52,210.01,198.07,205.86,110056224
2021-04-30,202.88,199.79,204.49,199.45,202.88,92826715
2021-05-03,190.03,190.42,190.95,189.05,190.03,116990645
2021-05-04,207.22,205.72,210.56,204.27,207.22,98657345
2021-05-05,211.28,212.34,213.46,211.18,211.28,101708364
2021-05-06,212.33,210.36,213.43,208.75,212.33,80651666
2021-05-07,201.02,202.86,205.02,197.87,201.02,99177844
2021-05-10,191.8,189.62,195.0,186.48,191.8,129107858
2021-05-11,185.23,188.18,191.54,185.22,185.23,53454433
2021-05-12,195.91,197.39,199.48,195.21,195.91,55355590
2021-05-13,199.65,200.09,210.74,190.88,199.65,53806743
2021-05-14,195.53,194.34,196.99,193.36,195.53,145100424
2021-05-17,185.96,182.71,187.01,181.23,185.96,77267935
2021-05-18,186.54,183.8,190.88,182.27,186.54,132093364
2021-05-19,185.89,186.76,188.53,180.89,185.89,58739549
2021-05-20,198.2,197.09,203.92,194.08,198.2,147792026
2021-05-21,197.98,198.54,199.97,193.88,197.98,89098920
2021-05-24,192.94,191.44,199.74,189.57,192.94,61141194
2021-05-25,186.92,187.14,187.62,184.69,186.92,133341632
2021-05-26,192.67,193.09,193.53,189.07,192.67,55363100
2021-05-27,197.93,195.67,200.74,189.39,197.93,111041460
2021-05-28,209.44,206.54,215.12,204.81,209.44,101067174
2021-05-31,208.34,208.31,212.98,203.15,208.34,149194570
2021-06-01,198.32,198.89,200.93,194.85,198.32,63544673
2021-06-02,183.25,184.41,187.79,177.78,183.25,95914387
2021-06-03,188.01,189.32,191.88,184.3,188.01,82107728
2021-06-04,187.25,187.45,189.25,186.5,187.25,76353905
2021-06-07,179.61,182.28,186.24,173.89,179.61,70125682
2021-06-08,178.19,175.17,180.84,174.63,178.19,122612468
2021-06-09,182.12,179.26,188.69,179.25,182.12,72719196
2021-06-10,181.56,183.83,184.36,178.95,181.56,138748176
2021-06-11,181.81,183.16,186.1,177.4,181.81,102835364
2021-06-14,190.13,191.58,198.72,188.8,190.13,93062982
2021-06-15,188.6,190.45,192.79,188.41,188.6,100994166
2021-06-16,191.52,191.69,192.73,190.36,191.52,51754049
2021-06-17,195.95,194.76,201.46,187.74,195.95,119188368
2021-06-18,209.92,212.74,214.01,208.88,209.92,120887856
2021-06-21,203.82,203.92,205.68,199.26,203.82,57400331
2021-06-22,198.46,198.57,199.69,193.75,198.46,72264192
2021-06-23,190.79,189.83,199.44,184.89,190.79,145490308
2021-06-24,195.98,195.85,199.3,191.96,195.98,146122154
2021-06-25,198.66,199.72,199.95,197.42,198.66,76170167
2021-06-28,204.67,204.88,206.92,201.24,204.67,103620765
2021-06-29,206.97,207.8,214.3,204.03,206.97,128709786
2021-06-30,211.15,212.18,217.35,206.47,211.15,75832115
2021-07-01,216.94,217.85,227.34,216.35,216.94,82857969
2021-07-02,220.04,222.7,225.06,214.11,220.04,77507971
2021-07-05,231.51,230.42,235.45,226.74,231.51,106015526
2021-07-06,213.23,210.36,213.77,203.83,213.23,82728796
2021-07-07,217.04,215.04,218.63,211.46,217.04,145396417
2021-07-08,206.49,204.88,209.75,190.63,206.49,135022010
2021-07-09,224.33,221.72,229.68,220.01,224.33,87599489
2021-07-12,234.77,238.82,243.58,228.89,234.77,75607480
2021-07-13,217.08,219.18,229.98,216.49,217.08,84639726
2021-07-14,207.45,208.31,208.39,202.37,207.45,68670878
2021-07-15,195.04,198.5,201.88,192.09,195.04,91295376
2021-07-16,205.36,201.79,205.76,200.62,205.36,105537253
2021-07-19,196.92,199.18,200.71,193.18,196.92,78285448
2021-07-20,187.81,188.16,189.92,187.22,187.81,141744525
2021-07-21,178.24,177.62,183.25,175.3,178.24,107501146
2021-07-22,174.25,173.82,177.21,166.95,174.25,65300798
2021-07-23,180.05,179.55,182.88,178.9,180.05,51323346
2021-07-26,174.81,174.88,175.16,173.27,174.81,148701903
2021-07-27,173.16,169.86,178.61,168.38,173.16,61136321
2021-07-28,172.71,171.27,178.09,170.51,172.71,71440968
2021-07-29,190.4,190.78,193.06,189.45,190.4,126122303
2021-07-30,173.02,170.27,177.44,164.23,173.02,63051032
2021-08-02,181.27,179.45,182.83,179.19,181.27,136356603
2021-08-03,175.43,176.26,179.98,168.78,175.43,145760397
2021-08-04,177.72,179.46,182.03,175.54,177.72,130288447
2021-08-05,177.71,178.14,179.22,174.44,177.71,126522761
2021-08-06,170.68,171.04,175.09,164.94,170.68,136892779
2021-08-09,166.52,165.84,168.99,162.48,166.52,89211965
2021-08-10,163.16,166.12,173.09,160.27,163.16,131791298
2021-08-11,160.76,155.72,166.92,153.53,160.76,121603509
2021-08-12,144.78,145.83,148.64,144.23,144.78,89627991
2021-08-13,137.99,138.61,140.0,136.8,137.99,89252312
2021-08-16,136.78,133.98,140.08,133.75,136.78,116688828
2021-08-17,137.03,136.38,140.02,134.26,137.03,138183070
2021-08-18,140.06,139.03,140.88,133.41,140.06,72667373
2021-08-19,139.96,140.41,141.27,135.95,139.96,76441175
2021-08-20,136.78,134.8,137.95,133.72,136.78,107032085
2021-08-23,143.59,145.31,146.61,142.72,143.59,76149050
2021-08-24,141.58,141.26,142.21,139.6,141.58,88365012
2021-08-25,145.21,145.53,146.13,141.61,145.21,123012122
2021-08-26,148.49,149.61,152.43,146.49,148.49,134861758
2021-08-27,148.85,146.51,152.94,141.68,148.85,86047213
2021-08-30,154.07,154.68,157.54,153.57,154.07,100694162
2021-08-31,143.91,143.61,144.4,139.85,143.91,97358505
2021-09-01,138.85,136.49,141.55,134.56,138.85,118448923
2021-09-02,134.14,134.0,137.31,129.68,134.14,82249323
2021-09-03,133.15,131.78,135.82,129.58,133.15,54176687
2021-09-06,141.52,140.52,147.99,137.14,141.52,120326335
2021-09-07,134.16,132.32,139.88,131.46,134.16,116373553
2021-09-08,133.57,132.72,135.97,130.22,133.57,61814036
2021-09-09,129.62,129.67,131.06,126.61,129.62,137261280
2021-09-10,124.08,123.19,124.7,118.8,124.08,62866992
2021-09-13,118.64,118.7,121.69,115.52,118.64,134609904
2021-09-14,114.25,114.6,115.77,113.07,114.25,67185270
2021-09-15,120.62,120.33,121.58,119.14,120.62,74015524
2021-09-16,127.35,128.57,131.07,126.93,127.35,121560349
2021-09-17,128.87,129.86,131.76,126.53,128.87,77987296
2021-09-20,118.35,118.62,119.44,117.0,118.35,113469943
2021-09-21,120.58,119.21,122.25,118.57,120.58,128026105
